"time","local_time","player_name","xcoord","ycoord","speed","direction","acceleration","distance","team"
"1549044511500","2019-02-01 19:08:31.5","Patrick Groetzki","30.833","14.279","3.553","-163.944","2.179","279.07",0
"1549044511500","2019-02-01 19:08:31.5","Patrick Wiencek","31.153","3.795","3.489","175.902","2.173","269.559",0
"1549044511550","2019-02-01 19:08:31.55","Patrick Wiencek","30.989","3.805","3.596","175.384","2.147","269.559",0
"1549044511550","2019-02-01 19:08:31.55","Fabian Böhm","26.929","11.225","2.718","167.324","1.718","176.902",0
"1549044511550","2019-02-01 19:08:31.55","Silvio Heinevetter","10","10.119","0.764","-157.043","0.998","81.55",0
"1549044511550","2019-02-01 19:08:31.55","Matthias Musche","39.308","19.69","2.781","-162.915","2.776","243.808",0
"1549044511550","2019-02-01 19:08:31.55","Paul Drux","28.585","19.006","2.524","-178.366","2.17","328.831",0
"1549044511550","2019-02-01 19:08:31.55","Patrick Groetzki","30.636","14.246","3.673","-163.944","2.031","279.07",0
"1549044511550","2019-02-01 19:08:31.55","Fabian Wiede","28.448","9.296","3.662","165.687","1.659","278.774",0
"1549044511550","2019-02-01 19:08:31.55","Fabian van Olphen","31.116","9.304","1.448","-162.27","2.092","231.512",1
"1549044511550","2019-02-01 19:08:31.55","Jeljko Musa","29.564","12.101","2.89","164.825","2.234","213.514",1
"1549044511550","2019-02-01 19:08:31.55","Andy Schmid","33.807","5.78","1.344","92.685","1.152","234.686",1
"1549044511550","2019-02-01 19:08:31.55","Hampus Wanne","26.973","5.675","4.707","-162.713","1.343","193.757",1
"1549044511550","2019-02-01 19:08:31.55","Holger Glandorf","32.978","14.897","2.121","156.909","2.031","223.433",1
"1549044511550","2019-02-01 19:08:31.55","Robert Weber","33.982","17.525","3.514","150.416","3.059","241.211",1
"1549044511550","2019-02-01 19:08:31.55","Mikael  Appelgren ","39.996","11.797","2.974","95.834","1.132","84.453",1
"1549044511600","2019-02-01 19:08:31.6","Fabian van Olphen","31.027","9.282","1.609","-157.185","2.234","231.512",1
"1549044511600","2019-02-01 19:08:31.6","Jeljko Musa","29.394","12.13","3.047","166.207","2.234","213.514",1
"1549044511600","2019-02-01 19:08:31.6","Andy Schmid","33.804","5.868","1.427","93.102","1.131","234.686",1
"1549044511600","2019-02-01 19:08:31.6","Hampus Wanne","26.74","5.603","4.769","-162.373","1.253","193.757",1
"1549044511600","2019-02-01 19:08:31.6","Holger Glandorf","32.856","14.959","2.254","157.401","2.031","223.433",1
"1549044511600","2019-02-01 19:08:31.6","Robert Weber","33.807","17.616","3.653","150.841","3.003","241.211",1
"1549044511600","2019-02-01 19:08:31.6","Mikael  Appelgren ","39.974","11.954","3.043","97.413","1.059","84.453",1
"1549044511600","2019-02-01 19:08:31.6","Fabian Wiede","28.238","9.302","3.77","168.438","1.659","278.774",0
"1549044511600","2019-02-01 19:08:31.6","Patrick Groetzki","30.437","14.207","3.794","-163.944","1.885","281.66",0
"1549044511600","2019-02-01 19:08:31.6","Paul Drux","28.422","19","2.694","-176.204","2.17","328.831",0
"1549044511600","2019-02-01 19:08:31.6","Matthias Musche","39.17","19.638","2.966","-162.915","2.706","243.808",0
"1549044511600","2019-02-01 19:08:31.6","Silvio Heinevetter","9.954","10.096","0.822","-157.309","0.998","81.55",0
"1549044511600","2019-02-01 19:08:31.6","Fabian Böhm","26.763","11.211","2.871","171.171","1.718","176.902",0
"1549044511600","2019-02-01 19:08:31.6","Patrick Wiencek","30.796","3.82","3.704","174.865","2.048","269.559",0
"1549044511650","2019-02-01 19:08:31.65","Mikael  Appelgren ","39.952","12.111","3.112","98.989","0.986","84.453",1
"1549044511650","2019-02-01 19:08:31.65","Jeljko Musa","29.224","12.159","3.204","167.588","2.234","213.514",1
"1549044511650","2019-02-01 19:08:31.65","Andy Schmid","33.8","5.957","1.51","93.518","1.11","234.686",1
"1549044511650","2019-02-01 19:08:31.65","Hampus Wanne","26.506","5.532","4.832","-162.032","1.164","193.757",1
"1549044511650","2019-02-01 19:08:31.65","Holger Glandorf","32.735","15.02","2.388","157.892","2.031","223.433",1
"1549044511650","2019-02-01 19:08:31.65","Robert Weber","33.633","17.707","3.791","151.267","2.947","241.211",1
"1549044511650","2019-02-01 19:08:31.65","Fabian van Olphen","30.938","9.259","1.771","-152.185","2.376","231.512",1
"1549044511650","2019-02-01 19:08:31.65","Paul Drux","28.259","18.994","2.864","-174.047","2.17","328.831",0
"1549044511650","2019-02-01 19:08:31.65","Matthias Musche","39.032","19.586","3.098","-163.412","2.636","243.808",0
"1549044511650","2019-02-01 19:08:31.65","Silvio Heinevetter","9.909","10.073","0.88","-157.575","0.998","81.55",0
"1549044511650","2019-02-01 19:08:31.65","Fabian Böhm","26.596","11.197","3.024","174.981","1.718","176.902",0
"1549044511650","2019-02-01 19:08:31.65","Fabian Wiede","28.029","9.308","3.878","171.175","1.659","278.774",0
"1549044511650","2019-02-01 19:08:31.65","Patrick Wiencek","30.603","3.836","3.811","174.347","1.948","269.559",0
"1549044511650","2019-02-01 19:08:31.65","Patrick Groetzki","30.229","14.153","3.914","-163.944","1.739","281.66",0
"1549044511700","2019-02-01 19:08:31.7","Patrick Groetzki","30.02","14.098","4.014","-163.91","1.594","281.66",0
"1549044511700","2019-02-01 19:08:31.7","Paul Drux","28.096","18.989","3.022","-172.688","2.17","328.831",0
"1549044511700","2019-02-01 19:08:31.7","Matthias Musche","38.894","19.534","3.217","-164.032","2.566","243.808",0
"1549044511700","2019-02-01 19:08:31.7","Silvio Heinevetter","9.864","10.049","0.942","-158.589","0.998","81.55",0
"1549044511700","2019-02-01 19:08:31.7","Fabian Böhm","26.43","11.184","3.144","178.103","1.718","176.902",0
"1549044511700","2019-02-01 19:08:31.7","Fabian Wiede","27.819","9.315","3.967","174.106","1.659","278.774",0
"1549044511700","2019-02-01 19:08:31.7","Patrick Wiencek","30.41","3.851","3.883","173.767","1.849","269.559",0
"1549044511700","2019-02-01 19:08:31.7","Mikael  Appelgren ","39.93","12.267","3.166","100.142","0.914","84.453",1
"1549044511700","2019-02-01 19:08:31.7","Jeljko Musa","29.054","12.189","3.344","168.758","2.234","213.514",1
"1549044511700","2019-02-01 19:08:31.7","Andy Schmid","33.797","6.045","1.56","95.055","1.088","234.686",1
"1549044511700","2019-02-01 19:08:31.7","Hampus Wanne","26.273","5.46","4.85","-161.961","1.074","193.757",1
"1549044511700","2019-02-01 19:08:31.7","Holger Glandorf","32.614","15.082","2.522","157.914","2.031","223.433",1
"1549044511700","2019-02-01 19:08:31.7","Robert Weber","33.458","17.798","3.877","152.016","2.89","241.211",1
"1549044511700","2019-02-01 19:08:31.7","Fabian van Olphen","30.849","9.236","1.946","-149.873","2.518","231.512",1
"1549044511750","2019-02-01 19:08:31.75","Fabian van Olphen","30.761","9.213","2.121","-147.663","2.655","231.512",1
"1549044511750","2019-02-01 19:08:31.75","Jeljko Musa","28.884","12.218","3.483","169.92","2.234","213.514",1
"1549044511750","2019-02-01 19:08:31.75","Andy Schmid","33.793","6.133","1.609","96.641","1.065","234.686",1
"1549044511750","2019-02-01 19:08:31.75","Hampus Wanne","26.04","5.389","4.867","-161.901","0.985","193.757",1
"1549044511750","2019-02-01 19:08:31.75","Holger Glandorf","32.493","15.143","2.656","157.916","2.03","223.433",1
"1549044511750","2019-02-01 19:08:31.75","Robert Weber","33.283","17.889","3.961","152.78","2.83","241.211",1
"1549044511750","2019-02-01 19:08:31.75","Mikael  Appelgren ","39.907","12.424","3.221","101.279","0.839","84.453",1
"1549044511750","2019-02-01 19:08:31.75","Patrick Wiencek","30.217","3.867","3.952","173.184","1.748","269.559",0
"1549044511750","2019-02-01 19:08:31.75","Patrick Groetzki","29.812","14.043","4.098","-163.847","1.448","281.66",0
"1549044511750","2019-02-01 19:08:31.75","Paul Drux","27.934","18.983","3.169","-172.003","2.17","328.831",0
"1549044511750","2019-02-01 19:08:31.75","Matthias Musche","38.716","19.466","3.336","-164.653","2.433","243.808",0
"1549044511750","2019-02-01 19:08:31.75","Silvio Heinevetter","9.819","10.026","1.004","-159.634","0.998","81.55",0
"1549044511750","2019-02-01 19:08:31.75","Fabian Böhm","26.263","11.17","3.263","-178.785","1.718","176.902",0
"1549044511750","2019-02-01 19:08:31.75","Fabian Wiede","27.61","9.321","4.055","177.06","1.659","278.774",0
"1549044511800","2019-02-01 19:08:31.8","Patrick Groetzki","29.612","13.979","4.181","-163.785","1.339","281.66",0
"1549044511800","2019-02-01 19:08:31.8","Matthias Musche","38.518","19.391","3.454","-165.274","2.271","243.808",0
"1549044511800","2019-02-01 19:08:31.8","Silvio Heinevetter","9.766","9.999","1.066","-160.68","0.996","82.064",0
"1549044511800","2019-02-01 19:08:31.8","Fabian Böhm","26.087","11.168","3.383","-175.675","1.718","179.081",0
"1549044511800","2019-02-01 19:08:31.8","Fabian Wiede","27.399","9.322","4.144","-179.987","1.659","278.774",0
"1549044511800","2019-02-01 19:08:31.8","Patrick Wiencek","29.997","3.891","4.022","172.601","1.612","272.571",0
"1549044511800","2019-02-01 19:08:31.8","Paul Drux","27.768","18.947","3.316","-171.317","2.17","328.831",0
"1549044511800","2019-02-01 19:08:31.8","Holger Glandorf","32.346","15.199","2.791","157.919","1.99","224.999",1
"1549044511800","2019-02-01 19:08:31.8","Robert Weber","33.052","17.985","4.045","153.543","2.664","243.573",1
"1549044511800","2019-02-01 19:08:31.8","Fabian van Olphen","30.653","9.137","2.297","-145.453","2.655","231.512",1
"1549044511800","2019-02-01 19:08:31.8","Mikael  Appelgren ","39.867","12.612","3.275","102.416","0.722","86.98",1
"1549044511800","2019-02-01 19:08:31.8","Andy Schmid","33.784","6.22","1.657","98.227","0.997","235.504",1
"1549044511800","2019-02-01 19:08:31.8","Jeljko Musa","28.703","12.248","3.623","171.081","2.234","215.828",1
"1549044511800","2019-02-01 19:08:31.8","Hampus Wanne","25.804","5.31","4.884","-161.841","0.906","193.757",1
"1549044511850","2019-02-01 19:08:31.85","Hampus Wanne","25.568","5.23","4.903","-161.766","0.828","193.757",1
"1549044511850","2019-02-01 19:08:31.85","Paul Drux","27.602","18.905","3.456","-170.62","2.17","328.831",0
"1549044511850","2019-02-01 19:08:31.85","Matthias Musche","38.32","19.315","3.548","-165.758","2.109","243.808",0
"1549044511850","2019-02-01 19:08:31.85","Silvio Heinevetter","9.712","9.97","1.127","-161.685","0.993","82.064",0
